State,Year,Source,Total
Maryland,2013,NatGas,207422.0
Maryland,2013,LPG,11389.0
Maryland,2014,Biomass,53814.0
Maryland,2014,Coal,201220.0
Maryland,2014,Elec,210465.0
Maryland,2014,FossFuel,878993.0
Maryland,2014,Geo,570.0
Maryland,2014,Hydro,15364.0
Maryland,2014,NatGas,217440.0
Maryland,2014,LPG,12185.0
Massachusetts,2010,Biomass,59866.0
Massachusetts,2010,Coal,83850.0
Massachusetts,2010,Elec,194905.0
Massachusetts,2010,FossFuel,1107941.0
Massachusetts,2010,Geo,764.0
Massachusetts,2010,Hydro,9720.0
Massachusetts,2010,NatGas,447429.0
Massachusetts,2010,LPG,9140.0
Massachusetts,2011,Biomass,59074.0
Massachusetts,2011,Coal,42963.0
Massachusetts,2011,Elec,189605.0
Massachusetts,2011,FossFuel,1073354.0
Massachusetts,2011,Geo,962.0
Massachusetts,2011,Hydro,11161.0
Massachusetts,2011,NatGas,464018.0
Massachusetts,2011,LPG,10672.0
Massachusetts,2012,Biomass,57348.0
Massachusetts,2012,Coal,24036.0
Massachusetts,2012,Elec,188729.0
Massachusetts,2012,FossFuel,982397.0
Massachusetts,2012,Geo,859.0
Massachusetts,2012,Hydro,8683.0
Massachusetts,2012,NatGas,430921.0
Massachusetts,2012,LPG,9254.0
Massachusetts,2013,Biomass,60267.0
Massachusetts,2013,Coal,42208.0
Massachusetts,2013,Elec,188564.0
Massachusetts,2013,FossFuel,1030817.0
Massachusetts,2013,Geo,859.0
Massachusetts,2013,Hydro,9460.0
Massachusetts,2013,NatGas,434893.0
Massachusetts,2013,LPG,11098.0
Massachusetts,2014,Biomass,61735.0
Massachusetts,2014,Coal,29871.0
Massachusetts,2014,Elec,185849.0
Massachusetts,2014,FossFuel,1011008.0
Massachusetts,2014,Geo,859.0
Massachusetts,2014,Hydro,8579.0
Massachusetts,2014,NatGas,433246.0
Massachusetts,2014,LPG,11534.0
Michigan,2010,Biomass,129422.0
Michigan,2010,Coal,749285.0
Michigan,2010,Elec,353651.0
Michigan,2010,FossFuel,2305457.0
Michigan,2010,Geo,4898.0
Michigan,2010,Hydro,12200.0
Michigan,2010,NatGas,758696.0
Michigan,2010,LPG,41696.0
Michigan,2011,Biomass,140472.0
Michigan,2011,Coal,691150.0
Michigan,2011,Elec,358443.0
Michigan,2011,FossFuel,2253650.0
Michigan,2011,Geo,5088.0
Michigan,2011,Hydro,13188.0
Michigan,2011,NatGas,787337.0
Michigan,2011,LPG,40051.0
Michigan,2012,Biomass,140729.0
Michigan,2012,Coal,621633.0
Michigan,2012,Elec,357640.0
Michigan,2012,FossFuel,2186354.0
Michigan,2012,Geo,5193.0
Michigan,2012,Hydro,11561.0
Michigan,2012,NatGas,804084.0
Michigan,2012,LPG,35551.0
Michigan,2013,Biomass,148084.0
Michigan,2013,Coal,658172.0
Michigan,2013,Elec,351567.0
Michigan,2013,FossFuel,2304114.0
Michigan,2013,Geo,5193.0
Michigan,2013,Hydro,13539.0
Michigan,2013,NatGas,828483.0
Michigan,2013,LPG,47132.0
Michigan,2014,Biomass,150125.0
Michigan,2014,Coal,618479.0
Michigan,2014,Elec,352508.0
Michigan,2014,FossFuel,2329372.0
Michigan,2014,Geo,5193.0
Michigan,2014,Hydro,15216.0
Michigan,2014,NatGas,878699.0
Michigan,2014,LPG,46050.0
Minnesota,2010,Biomass,163181.0
Minnesota,2010,Coal,315438.0
Minnesota,2010,Elec,231333.0
Minnesota,2010,FossFuel,1337325.0
Minnesota,2010,Geo,1035.0
Minnesota,2010,Hydro,8199.0
Minnesota,2010,NatGas,427198.0
Minnesota,2010,LPG,30431.0
Minnesota,2011,Biomass,155130.0
Minnesota,2011,Coal,315604.0
Minnesota,2011,Elec,233834.0
Minnesota,2011,FossFuel,1329595.0
Minnesota,2011,Geo,1003.0
Minnesota,2011,Hydro,7250.0
Minnesota,2011,NatGas,424978.0
Minnesota,2011,LPG,29366.0
Minnesota,2012,Biomass,150916.0
Minnesota,2012,Coal,257875.0
Minnesota,2012,Elec,231977.0
Minnesota,2012,FossFuel,1281593.0
Minnesota,2012,Geo,1075.0
Minnesota,2012,Hydro,5339.0
Minnesota,2012,NatGas,430286.0
Minnesota,2012,LPG,27850.0
Minnesota,2013,Biomass,148505.0
Minnesota,2013,Coal,267695.0
Minnesota,2013,Elec,234214.0
Minnesota,2013,FossFuel,1328816.0
Minnesota,2013,Geo,1075.0
Minnesota,2013,Hydro,4877.0
Minnesota,2013,NatGas,474891.0
Minnesota,2013,LPG,36574.0
Minnesota,2014,Biomass,162992.0
Minnesota,2014,Coal,313073.0
Minnesota,2014,Elec,234470.0
Minnesota,2014,FossFuel,1385193.0
Minnesota,2014,Geo,1075.0
Minnesota,2014,Hydro,5216.0
Minnesota,2014,NatGas,489901.0
Minnesota,2014,LPG,39558.0
Mississippi,2010,Biomass,71310.0
Mississippi,2010,Coal,148463.0
Mississippi,2010,Elec,169533.0
Mississippi,2010,FossFuel,999309.0
Mississippi,2010,Geo,855.0
Mississippi,2010,Hydro,0.0
Mississippi,2010,NatGas,444875.0
Mississippi,2010,LPG,11899.0
Mississippi,2011,Biomass,71184.0
Mississippi,2011,Coal,107546.0
Mississippi,2011,Elec,168340.0
Mississippi,2011,FossFuel,944952.0
Mississippi,2011,Geo,1074.0
Mississippi,2011,Hydro,0.0
Mississippi,2011,NatGas,437873.0
Mississippi,2011,LPG,10531.0
Mississippi,2012,Biomass,84165.0
Mississippi,2012,Coal,82456.0
Mississippi,2012,Elec,165099.0
Mississippi,2012,FossFuel,989634.0
Mississippi,2012,Geo,958.0
Mississippi,2012,Hydro,0.0
Mississippi,2012,NatGas,499946.0
Mississippi,2012,LPG,8627.0
Mississippi,2013,Biomass,70216.0
Mississippi,2013,Coal,97767.0
Mississippi,2013,Elec,166444.0
Mississippi,2013,FossFuel,942046.0
Mississippi,2013,Geo,958.0
Mississippi,2013,Hydro,0.0
Mississippi,2013,NatGas,427323.0
Mississippi,2013,LPG,10027.0
Mississippi,2014,Biomass,71994.0
Mississippi,2014,Coal,116537.0
Mississippi,2014,Elec,168582.0
Mississippi,2014,FossFuel,982217.0
Mississippi,2014,Geo,958.0
Mississippi,2014,Hydro,0.0
Mississippi,2014,NatGas,440003.0
Mississippi,2014,LPG,10676.0
Missouri,2010,Biomass,69261.0
Missouri,2010,Coal,801625.0
Missouri,2010,Elec,293722.0
Missouri,2010,FossFuel,1721620.0
Missouri,2010,Geo,339.0
Missouri,2010,Hydro,15018.0
Missouri,2010,NatGas,282141.0
Missouri,2010,LPG,28861.0
Missouri,2011,Biomass,66131.0
Missouri,2011,Coal,825650.0
Missouri,2011,Elec,287478.0
Missouri,2011,FossFuel,1719891.0
Missouri,2011,Geo,329.0
Missouri,2011,Hydro,11515.0
Missouri,2011,NatGas,275308.0
Missouri,2011,LPG,25961.0
Missouri,2012,Biomass,62496.0
Missouri,2012,Coal,768297.0
Missouri,2012,Elec,281269.0
Missouri,2012,FossFuel,1623633.0
Missouri,2012,Geo,352.0
Missouri,2012,Hydro,6797.0
Missouri,2012,NatGas,258945.0
Missouri,2012,LPG,22703.0
Missouri,2013,Biomass,71490.0
Missouri,2013,Coal,806549.0
Missouri,2013,Elec,284585.0
Missouri,2013,FossFuel,1689057.0
Missouri,2013,Geo,352.0
Missouri,2013,Hydro,10843.0
Missouri,2013,NatGas,280845.0
Missouri,2013,LPG,25820.0
Missouri,2014,Biomass,74839.0
Missouri,2014,Coal,780707.0
Missouri,2014,Elec,286193.0
Missouri,2014,FossFuel,1694147.0
Missouri,2014,Geo,352.0
Missouri,2014,Hydro,6632.0
Missouri,2014,NatGas,301360.0
Missouri,2014,LPG,27023.0
Montana,2010,Biomass,14644.0
Montana,2010,Coal,203339.0
Montana,2010,Elec,46988.0
Montana,2010,FossFuel,447231.0
Montana,2010,Geo,279.0
Montana,2010,Hydro,91849.0
Montana,2010,NatGas,72888.0
Montana,2010,LPG,9000.0
Montana,2011,Biomass,7601.0
Montana,2011,Coal,165687.0
Montana,2011,Elec,47045.0
Montana,2011,FossFuel,422616.0
Montana,2011,Geo,403.0
Montana,2011,Hydro,122382.0
Montana,2011,NatGas,79470.0
Montana,2011,LPG,9531.0
Montana,2012,Biomass,7601.0
Montana,2012,Coal,157308.0
Montana,2012,Elec,47302.0
Montana,2012,FossFuel,405716.0
Montana,2012,Geo,337.0
Montana,2012,Hydro,107373.0
Montana,2012,NatGas,75234.0
Montana,2012,LPG,8061.0
Montana,2013,Biomass,8632.0
Montana,2013,Coal,166104.0
Montana,2013,Elec,47922.0
Montana,2013,FossFuel,422138.0
Montana,2013,Geo,337.0
Montana,2013,Hydro,91959.0
Montana,2013,NatGas,81900.0
Montana,2013,LPG,7786.0
Montana,2014,Biomass,8888.0
Montana,2014,Coal,175357.0
Montana,2014,Elec,48117.0
Montana,2014,FossFuel,423897.0
Montana,2014,Geo,337.0
Montana,2014,Hydro,109201.0
Montana,2014,NatGas,79260.0
Montana,2014,LPG,8298.0
Nebraska,2010,Biomass,109887.0
Nebraska,2010,Coal,254552.0
Nebraska,2010,Elec,101846.0
Nebraska,2010,FossFuel,666348.0
Nebraska,2010,Geo,1151.0
Nebraska,2010,Hydro,12818.0
Nebraska,2010,NatGas,169620.0
Nebraska,2010,LPG,12111.0
Nebraska,2011,Biomass,116589.0
Nebraska,2011,Coal,285384.0
Nebraska,2011,Elec,101255.0
Nebraska,2011,FossFuel,690557.0
Nebraska,2011,Geo,1195.0
Nebraska,2011,Hydro,15713.0
Nebraska,2011,NatGas,173666.0
Nebraska,2011,LPG,10877.0
Nebraska,2012,Biomass,107042.0
Nebraska,2012,Coal,272587.0
Nebraska,2012,Elec,105185.0
Nebraska,2012,FossFuel,668116.0
Nebraska,2012,Geo,1212.0
Nebraska,2012,Hydro,11962.0
Nebraska,2012,NatGas,161774.0
Nebraska,2012,LPG,9757.0
Nebraska,2013,Biomass,107097.0
Nebraska,2013,Coal,292956.0
Nebraska,2013,Elec,104750.0
Nebraska,2013,FossFuel,705960.0
Nebraska,2013,Geo,1212.0
Nebraska,2013,Hydro,10723.0
Nebraska,2013,NatGas,178752.0
Nebraska,2013,LPG,12280.0
Nebraska,2014,Biomass,102397.0
Nebraska,2014,Coal,276544.0
Nebraska,2014,Elec,103118.0
Nebraska,2014,FossFuel,691958.0
Nebraska,2014,Geo,1212.0
Nebraska,2014,Hydro,11010.0
Nebraska,2014,NatGas,179544.0
Nebraska,2014,LPG,10349.0
Nevada,2010,Biomass,9739.0
Nevada,2010,Coal,80228.0
Nevada,2010,Elec,115232.0
Nevada,2010,FossFuel,577325.0
Nevada,2010,Geo,21631.0
Nevada,2010,Hydro,21047.0
Nevada,2010,NatGas,267808.0
Nevada,2010,LPG,4409.0
Nevada,2011,Biomass,9375.0
Nevada,2011,Coal,62701.0
Nevada,2011,Elec,115723.0
Nevada,2011,FossFuel,529486.0
Nevada,2011,Geo,22419.0
Nevada,2011,Hydro,21284.0
Nevada,2011,NatGas,255970.0
Nevada,2011,LPG,4170.0
Nevada,2012,Biomass,9154.0
Nevada,2012,Coal,52850.0
Nevada,2012,Elec,120034.0
Nevada,2012,FossFuel,548427.0
Nevada,2012,Geo,23886.0
Nevada,2012,Hydro,23223.0
Nevada,2012,NatGas,281432.0
Nevada,2012,LPG,4125.0
Nevada,2013,Biomass,10021.0
Nevada,2013,Coal,64838.0
Nevada,2013,Elec,120141.0
Nevada,2013,FossFuel,569355.0
Nevada,2013,Geo,27022.0
Nevada,2013,Hydro,25588.0
Nevada,2013,NatGas,281972.0
Nevada,2013,LPG,4444.0
Nevada,2014,Biomass,10681.0
Nevada,2014,Coal,79230.0
Nevada,2014,Elec,119678.0
Nevada,2014,FossFuel,568174.0
Nevada,2014,Geo,27499.0
Nevada,2014,Hydro,22719.0
Nevada,2014,NatGas,259438.0
Nevada,2014,LPG,4059.0
New Hampshire,2010,Biomass,33502.0
New Hampshire,2010,Coal,33827.0
New Hampshire,2010,Elec,37157.0
New Hampshire,2010,FossFuel,242475.0
New Hampshire,2010,Geo,28.0
New Hampshire,2010,Hydro,14415.0
New Hampshire,2010,NatGas,62612.0
New Hampshire,2010,LPG,12029.0
New Hampshire,2011,Biomass,33745.0
New Hampshire,2011,Coal,24489.0
New Hampshire,2011,Elec,37084.0
New Hampshire,2011,FossFuel,242846.0
New Hampshire,2011,Geo,27.0
New Hampshire,2011,Hydro,15592.0
New Hampshire,2011,NatGas,72778.0
New Hampshire,2011,LPG,13375.0
New Hampshire,2012,Biomass,35301.0
New Hampshire,2012,Coal,14191.0
New Hampshire,2012,Elec,37089.0
New Hampshire,2012,FossFuel,224415.0
New Hampshire,2012,Geo,29.0
New Hampshire,2012,Hydro,12270.0
New Hampshire,2012,NatGas,74336.0
New Hampshire,2012,LPG,15243.0
New Hampshire,2013,Biomass,40393.0
New Hampshire,2013,Coal,16778.0
New Hampshire,2013,Elec,37680.0
New Hampshire,2013,FossFuel,214922.0
New Hampshire,2013,Geo,29.0
New Hampshire,2013,Hydro,13617.0
New Hampshire,2013,NatGas,55649.0
New Hampshire,2013,LPG,16495.0
New Hampshire,2014,Biomass,43200.0
New Hampshire,2014,Coal,14867.0
New Hampshire,2014,Elec,37341.0
New Hampshire,2014,FossFuel,225508.0
New Hampshire,2014,Geo,29.0
New Hampshire,2014,Hydro,13137.0
New Hampshire,2014,NatGas,58841.0
New Hampshire,2014,LPG,19027.0
New Jersey,2010,Biomass,64370.0
New Jersey,2010,Coal,71961.0
New Jersey,2010,Elec,270160.0
New Jersey,2010,FossFuel,1772767.0
New Jersey,2010,Geo,448.0
New Jersey,2010,Hydro,177.0
New Jersey,2010,NatGas,671474.0
New Jersey,2010,LPG,8532.0
New Jersey,2011,Biomass,62752.0
New Jersey,2011,Coal,49592.0
New Jersey,2011,Elec,262246.0
New Jersey,2011,FossFuel,1794240.0
New Jersey,2011,Geo,435.0
New Jersey,2011,Hydro,237.0
New Jersey,2011,NatGas,677923.0
New Jersey,2011,LPG,8544.0
New Jersey,2012,Biomass,61003.0
New Jersey,2012,Coal,25589.0
New Jersey,2012,Elec,256081.0
New Jersey,2012,FossFuel,1647100.0
New Jersey,2012,Geo,466.0
New Jersey,2012,Hydro,102.0
New Jersey,2012,NatGas,670970.0
New Jersey,2012,LPG,6972.0
New Jersey,2013,Biomass,65208.0
New Jersey,2013,Coal,25910.0
New Jersey,2013,Elec,254680.0
New Jersey,2013,FossFuel,1704155.0
New Jersey,2013,Geo,466.0
New Jersey,2013,Hydro,174.0
New Jersey,2013,NatGas,712948.0
New Jersey,2013,LPG,7711.0
New Jersey,2014,Biomass,67456.0
New Jersey,2014,Coal,30731.0
New Jersey,2014,Elec,252031.0
New Jersey,2014,FossFuel,1799165.0
New Jersey,2014,Geo,466.0
New Jersey,2014,Hydro,164.0
New Jersey,2014,NatGas,798602.0
New Jersey,2014,LPG,7881.0
New Mexico,2010,Biomass,17663.0
New Mexico,2010,Coal,267474.0
New Mexico,2010,Elec,76526.0
New Mexico,2010,FossFuel,737539.0
New Mexico,2010,Geo,324.0
New Mexico,2010,Hydro,2117.0
New Mexico,2010,NatGas,246201.0
New Mexico,2010,LPG,8501.0
New Mexico,2011,Biomass,17054.0
New Mexico,2011,Coal,284737.0
New Mexico,2011,Elec,78618.0
New Mexico,2011,FossFuel,768020.0
New Mexico,2011,Geo,442.0
New Mexico,2011,Hydro,1892.0
New Mexico,2011,NatGas,251838.0
New Mexico,2011,LPG,7782.0
New Mexico,2012,Biomass,16179.0
New Mexico,2012,Coal,263439.0
New Mexico,2012,Elec,79085.0
New Mexico,2012,FossFuel,745336.0
New Mexico,2012,Geo,368.0
New Mexico,2012,Hydro,2120.0
New Mexico,2012,NatGas,249815.0
New Mexico,2012,LPG,7683.0
New Mexico,2013,Biomass,17990.0
New Mexico,2013,Coal,256377.0
New Mexico,2013,Elec,78698.0
New Mexico,2013,FossFuel,741402.0
New Mexico,2013,Geo,368.0
New Mexico,2013,Hydro,876.0
New Mexico,2013,NatGas,252867.0
New Mexico,2013,LPG,8501.0
New Mexico,2014,Biomass,17189.0
New Mexico,2014,Coal,215348.0
New Mexico,2014,Elec,78869.0
New Mexico,2014,FossFuel,711338.0
New Mexico,2014,Geo,451.0
New Mexico,2014,Hydro,936.0
New Mexico,2014,NatGas,256085.0
New Mexico,2014,LPG,7187.0
New York,2010,Biomass,120168.0
New York,2010,Coal,167094.0
New York,2010,Elec,493456.0
New York,2010,FossFuel,2733286.0
New York,2010,Geo,1070.0
New York,2010,Hydro,248502.0
New York,2010,NatGas,1224485.0
New York,2010,LPG,31093.0
New York,2011,Biomass,124402.0
New York,2011,Coal,125181.0
New York,2011,Elec,491487.0
New York,2011,FossFuel,2620842.0
New York,2011,Geo,1283.0
New York,2011,Hydro,272019.0
New York,2011,NatGas,1247757.0
New York,2011,LPG,28906.0
New York,2012,Biomass,122513.0
New York,2012,Coal,72914.0
New York,2012,Elec,488471.0
New York,2012,FossFuel,2593481.0
New York,2012,Geo,1185.0
New York,2012,Hydro,234593.0
New York,2012,NatGas,1260950.0
New York,2012,LPG,26543.0
New York,2013,Biomass,129687.0
New York,2013,Coal,68707.0
New York,2013,Elec,504618.0
New York,2013,FossFuel,2629451.0
New York,2013,Geo,1185.0
New York,2013,Hydro,238270.0
New York,2013,NatGas,1315282.0
New York,2013,LPG,29634.0
New York,2014,Biomass,134792.0
New York,2014,Coal,64655.0
New York,2014,Elec,502833.0
New York,2014,FossFuel,2747588.0
New York,2014,Geo,1185.0
New York,2014,Hydro,248086.0
New York,2014,NatGas,1386580.0
New York,2014,LPG,33225.0
North Carolina,2010,Biomass,134325.0
North Carolina,2010,Coal,749091.0
North Carolina,2010,Elec,465448.0
North Carolina,2010,FossFuel,1869784.0
North Carolina,2010,Geo,931.0
North Carolina,2010,Hydro,46405.0
North Carolina,2010,NatGas,308710.0
North Carolina,2010,LPG,47840.0
North Carolina,2011,Biomass,141002.0
North Carolina,2011,Coal,624783.0
North Carolina,2011,Elec,447262.0
North Carolina,2011,FossFuel,1704725.0
North Carolina,2011,Geo,903.0
North Carolina,2011,Hydro,37828.0
North Carolina,2011,NatGas,311189.0
North Carolina,2011,LPG,41807.0
North Carolina,2012,Biomass,142163.0
North Carolina,2012,Coal,534713.0
North Carolina,2012,Elec,437026.0
North Carolina,2012,FossFuel,1654828.0
North Carolina,2012,Geo,967.0
North Carolina,2012,Hydro,35475.0
North Carolina,2012,NatGas,367948.0
North Carolina,2012,LPG,36513.0
North Carolina,2013,Biomass,148324.0
North Carolina,2013,Coal,493771.0
North Carolina,2013,Elec,442809.0
North Carolina,2013,FossFuel,1734549.0
North Carolina,2013,Geo,967.0
North Carolina,2013,Hydro,65838.0
North Carolina,2013,NatGas,445898.0
North Carolina,2013,LPG,33150.0
North Carolina,2014,Biomass,145560.0
North Carolina,2014,Coal,501592.0
North Carolina,2014,Elec,454249.0
North Carolina,2014,FossFuel,1761282.0
North Carolina,2014,Geo,967.0
North Carolina,2014,Hydro,45230.0
North Carolina,2014,NatGas,460876.0
North Carolina,2014,LPG,36489.0
North Dakota,2010,Biomass,25305.0
North Dakota,2010,Coal,409684.0
North Dakota,2010,Elec,44207.0
North Dakota,2010,FossFuel,622237.0
North Dakota,2010,Geo,906.0
North Dakota,2010,Hydro,19923.0
North Dakota,2010,NatGas,70046.0
North Dakota,2010,LPG,9541.0
North Dakota,2011,Biomass,27145.0
North Dakota,2011,Coal,394771.0
North Dakota,2011,Elec,46871.0
North Dakota,2011,FossFuel,652742.0
North Dakota,2011,Geo,1001.0
North Dakota,2011,Hydro,25068.0
North Dakota,2011,NatGas,77752.0
North Dakota,2011,LPG,9405.0
North Dakota,2012,Biomass,25455.0
North Dakota,2012,Coal,406344.0
North Dakota,2012,Elec,50214.0
North Dakota,2012,FossFuel,678850.0
North Dakota,2012,Geo,978.0
North Dakota,2012,Hydro,23573.0
North Dakota,2012,NatGas,77469.0
North Dakota,2012,LPG,9057.0
North Dakota,2013,Biomass,26067.0
North Dakota,2013,Coal,393193.0
North Dakota,2013,Elec,54704.0
North Dakota,2013,FossFuel,701050.0
North Dakota,2013,Geo,978.0
North Dakota,2013,Hydro,17674.0
North Dakota,2013,NatGas,88285.0
North Dakota,2013,LPG,12682.0
North Dakota,2014,Biomass,26745.0
North Dakota,2014,Coal,399195.0
North Dakota,2014,Elec,62234.0
North Dakota,2014,FossFuel,723128.0
North Dakota,2014,Geo,978.0
North Dakota,2014,Hydro,24073.0
North Dakota,2014,NatGas,90629.0
North Dakota,2014,LPG,10982.0
Ohio,2010,Biomass,110645.0
Ohio,2010,Coal,1355137.0
Ohio,2010,Elec,525944.0
Ohio,2010,FossFuel,3304252.0
Ohio,2010,Geo,3241.0
Ohio,2010,Hydro,4186.0
Ohio,2010,NatGas,810958.0
Ohio,2010,LPG,29374.0
Ohio,2011,Biomass,115650.0
Ohio,2011,Coal,1222606.0
Ohio,2011,Elec,527994.0
Ohio,2011,FossFuel,3188336.0
Ohio,2011,Geo,3372.0
Ohio,2011,Hydro,3728.0
Ohio,2011,NatGas,849076.0
Ohio,2011,LPG,29302.0
Ohio,2012,Biomass,115615.0
Ohio,2012,Coal,1019140.0
Ohio,2012,Elec,520183.0
Ohio,2012,FossFuel,2984206.0
Ohio,2012,Geo,3435.0
Ohio,2012,Hydro,3941.0
Ohio,2012,NatGas,869934.0
Ohio,2012,LPG,23914.0
Ohio,2013,Biomass,126808.0
Ohio,2013,Coal,1104486.0
Ohio,2013,Elec,512848.0
Ohio,2013,FossFuel,3170468.0
Ohio,2013,Geo,3435.0
Ohio,2013,Hydro,5240.0
Ohio,2013,NatGas,954374.0
Ohio,2013,LPG,26992.0
Ohio,2014,Biomass,129920.0
Ohio,2014,Coal,1057377.0
Ohio,2014,Elec,514119.0
Ohio,2014,FossFuel,3208044.0
Ohio,2014,Geo,3435.0
Ohio,2014,Hydro,4546.0
Ohio,2014,NatGas,1044986.0
Ohio,2014,LPG,27457.0
Oklahoma,2010,Biomass,39320.0
Oklahoma,2010,Coal,346047.0
Oklahoma,2010,Elec,197370.0
Oklahoma,2010,FossFuel,1571983.0
Oklahoma,2010,Geo,23.0
Oklahoma,2010,Hydro,27403.0
Oklahoma,2010,NatGas,697351.0
Oklahoma,2010,LPG,11435.0
Oklahoma,2011,Biomass,39133.0
Oklahoma,2011,Coal,378320.0
Oklahoma,2011,Elec,204197.0
Oklahoma,2011,FossFuel,1576848.0
Oklahoma,2011,Geo,23.0
Oklahoma,2011,Hydro,14641.0
Oklahoma,2011,NatGas,676910.0
Oklahoma,2011,LPG,10418.0
Oklahoma,2012,Biomass,41310.0
Oklahoma,2012,Coal,327089.0
Oklahoma,2012,Elec,202470.0
Oklahoma,2012,FossFuel,1567142.0
Oklahoma,2012,Geo,24.0
Oklahoma,2012,Hydro,10901.0
Oklahoma,2012,NatGas,712411.0
Oklahoma,2012,LPG,8764.0
Oklahoma,2013,Biomass,42616.0
Oklahoma,2013,Coal,335925.0
Oklahoma,2013,Elec,204478.0
Oklahoma,2013,FossFuel,1537652.0
Oklahoma,2013,Geo,24.0
Oklahoma,2013,Hydro,20781.0
Oklahoma,2013,NatGas,682277.0
Oklahoma,2013,LPG,10666.0
Oklahoma,2014,Biomass,42870.0
Oklahoma,2014,Coal,336080.0
Oklahoma,2014,Elec,210088.0
Oklahoma,2014,FossFuel,1543910.0
Oklahoma,2014,Geo,24.0
Oklahoma,2014,Hydro,13585.0
Oklahoma,2014,NatGas,665799.0
Oklahoma,2014,LPG,10596.0
Oregon,2010,Biomass,59498.0
Oregon,2010,Coal,42556.0
Oregon,2010,Elec,157041.0
Oregon,2010,FossFuel,628380.0
Oregon,2010,Geo,1114.0
Oregon,2010,Hydro,297970.0
Oregon,2010,NatGas,242914.0
Oregon,2010,LPG,5956.0
Oregon,2011,Biomass,57460.0
Oregon,2011,Coal,35135.0
Oregon,2011,Elec,160949.0
Oregon,2011,FossFuel,572458.0
Oregon,2011,Geo,1286.0
Oregon,2011,Hydro,411131.0
Oregon,2011,NatGas,203607.0
Oregon,2011,LPG,6208.0
Oregon,2012,Biomass,61814.0
Oregon,2012,Coal,28259.0
Oregon,2012,Elec,159302.0
Oregon,2012,FossFuel,575060.0
Oregon,2012,Geo,1476.0
Oregon,2012,Hydro,375027.0
Oregon,2012,NatGas,220578.0
Oregon,2012,LPG,5689.0
Oregon,2013,Biomass,71299.0
Oregon,2013,Coal,38900.0
Oregon,2013,Elec,162551.0
Oregon,2013,FossFuel,608017.0
Oregon,2013,Geo,2803.0
Oregon,2013,Hydro,315785.0
Oregon,2013,NatGas,244025.0
Oregon,2013,LPG,6013.0
Oregon,2014,Biomass,72449.0
Oregon,2014,Coal,34238.0
Oregon,2014,Elec,161507.0
Oregon,2014,FossFuel,588438.0
Oregon,2014,Geo,2977.0
Oregon,2014,Hydro,335341.0
Oregon,2014,NatGas,225576.0
Oregon,2014,LPG,6029.0
Pennsylvania,2010,Biomass,132240.0
Pennsylvania,2010,Coal,1310670.0
Pennsylvania,2010,Elec,508265.0
Pennsylvania,2010,FossFuel,3469617.0
Pennsylvania,2010,Geo,2018.0
Pennsylvania,2010,Hydro,22753.0
Pennsylvania,2010,NatGas,909263.0
Pennsylvania,2010,LPG,55261.0
Pennsylvania,2011,Biomass,143718.0
Pennsylvania,2011,Coal,1212984.0
Pennsylvania,2011,Elec,507560.0
Pennsylvania,2011,FossFuel,3412240.0
Pennsylvania,2011,Geo,2180.0
Pennsylvania,2011,Hydro,31258.0
Pennsylvania,2011,NatGas,1000509.0
Pennsylvania,2011,LPG,57268.0
Pennsylvania,2012,Biomass,141507.0
Pennsylvania,2012,Coal,1093178.0
Pennsylvania,2012,Elec,493750.0
Pennsylvania,2012,FossFuel,3324396.0
Pennsylvania,2012,Geo,2162.0
Pennsylvania,2012,Hydro,21334.0
Pennsylvania,2012,NatGas,1079497.0
Pennsylvania,2012,LPG,48347.0
Pennsylvania,2013,Biomass,154219.0
Pennsylvania,2013,Coal,1126118.0
Pennsylvania,2013,Elec,499018.0
Pennsylvania,2013,FossFuel,3472175.0
Pennsylvania,2013,Geo,2162.0
Pennsylvania,2013,Hydro,24088.0
Pennsylvania,2013,NatGas,1176660.0
Pennsylvania,2013,LPG,48235.0
Pennsylvania,2014,Biomass,148961.0
Pennsylvania,2014,Coal,1039161.0
Pennsylvania,2014,Elec,500498.0
Pennsylvania,2014,FossFuel,3486721.0
Pennsylvania,2014,Geo,2162.0
Pennsylvania,2014,Hydro,25117.0
Pennsylvania,2014,NatGas,1257090.0
Pennsylvania,2014,LPG,48546.0
Rhode Island,2010,Biomass,6691.0
Rhode Island,2010,Coal,0.0
Rhode Island,2010,Elec,26611.0
Rhode Island,2010,FossFuel,184732.0
Rhode Island,2010,Geo,20.0
Rhode Island,2010,Hydro,36.0
Rhode Island,2010,NatGas,95710.0
Rhode Island,2010,LPG,1342.0
Rhode Island,2011,Biomass,6265.0
Rhode Island,2011,Coal,0.0
Rhode Island,2011,Elec,26383.0
Rhode Island,2011,FossFuel,185371.0
Rhode Island,2011,Geo,127.0
Rhode Island,2011,Hydro,72.0
Rhode Island,2011,NatGas,102465.0
Rhode Island,2011,LPG,1469.0
Rhode Island,2012,Biomass,5609.0
Rhode Island,2012,Coal,0.0
Rhode Island,2012,Elec,26301.0
Rhode Island,2012,FossFuel,178036.0
Rhode Island,2012,Geo,57.0
Rhode Island,2012,Hydro,41.0
Rhode Island,2012,NatGas,98435.0
Rhode Island,2012,LPG,1455.0
Rhode Island,2013,Biomass,5458.0
Rhode Island,2013,Coal,0.0
Rhode Island,2013,Elec,26549.0
Rhode Island,2013,FossFuel,171472.0
Rhode Island,2013,Geo,57.0
Rhode Island,2013,Hydro,42.0
